dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,expected_value_rule,evidence_ref,operator_clearance,operator_note
priority_006_REQUIRED_MONOMER_006,169,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_006_REQUIRED_MONOMER_006,170,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_006_REQUIRED_MONOMER_006,171,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_006_REQUIRED_MONOMER_006,172,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_006_REQUIRED_MONOMER_006,173,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_006_REQUIRED_MONOMER_006,174,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_006_REQUIRED_MONOMER_006,175,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_006_REQUIRED_MONOMER_006,176,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_006_REQUIRED_MONOMER_006,177,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_006_REQUIRED_MONOMER_006,178,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_006_REQUIRED_MONOMER_006,179,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,calibration,selected_score,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_006_REQUIRED_MONOMER_006,180,6,6,hist_REQUIRED_MONOMER_006,REQUIRED_MONOMER_006,monomer,calibration,best_score,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/row_fill.csv,casp17/competitive_floor_batch_current/priority_006_REQUIRED_MONOMER_006/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,181,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,182,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,target_identity,target_id,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,183,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,184,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,185,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,186,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,non-placeholder internal method identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,187,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,188,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,189,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,true,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,190,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,191,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,192,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,193,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,194,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,195,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/recursive,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,196,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/scored,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,197,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,198,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,199,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,200,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,201,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,202,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,203,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,204,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_007_REQUIRED_MONOMER_007,205,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,206,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,207,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_007_REQUIRED_MONOMER_007,208,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
