model_rank,model_id,target_id,group_id,model_number,pool_role,source_member,extracted_pdb,size_bytes,sha256_16,atom_count,ca_count,residue_count,chain_count,model1_candidate,top5_candidate,extra_model_candidate,model_status,blockers,claim_boundary,rule_id
148,T1212TS212_4,T1212,212,4,top5,T1212/T1212TS212_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS212_4.pdb,309073,f87618744a5ae4a0,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
149,T1212TS212_5,T1212,212,5,top5,T1212/T1212TS212_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS212_5.pdb,309073,9287ea09bb09d097,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
150,T1212TS221_1,T1212,221,1,model1,T1212/T1212TS221_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS221_1.pdb,309066,52d5c3f49f9bdb06,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
151,T1212TS221_2,T1212,221,2,top5,T1212/T1212TS221_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS221_2.pdb,309066,492b396994590185,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
152,T1212TS221_3,T1212,221,3,top5,T1212/T1212TS221_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS221_3.pdb,309066,3dabe66002b0161e,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
153,T1212TS221_4,T1212,221,4,top5,T1212/T1212TS221_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS221_4.pdb,309066,08e60c4c7b999d47,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
154,T1212TS221_5,T1212,221,5,top5,T1212/T1212TS221_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS221_5.pdb,309066,07f66a5fe12108ba,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
155,T1212TS231_1,T1212,231,1,model1,T1212/T1212TS231_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS231_1.pdb,308984,33a08bddc674ccd3,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
156,T1212TS231_2,T1212,231,2,top5,T1212/T1212TS231_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS231_2.pdb,308984,d2d073d9c2c9c05b,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
157,T1212TS231_3,T1212,231,3,top5,T1212/T1212TS231_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS231_3.pdb,308984,19fb1c70cda03530,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
158,T1212TS231_4,T1212,231,4,top5,T1212/T1212TS231_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS231_4.pdb,308984,ddb586f73a4de1c3,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
159,T1212TS231_5,T1212,231,5,top5,T1212/T1212TS231_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS231_5.pdb,308984,2e9c1ac7503fa97b,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
160,T1212TS235_1,T1212,235,1,model1,T1212/T1212TS235_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS235_1.pdb,309124,6ad5e61fae8c06e5,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
161,T1212TS235_2,T1212,235,2,top5,T1212/T1212TS235_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS235_2.pdb,309126,f9bc2591b6d1ef3a,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
162,T1212TS235_3,T1212,235,3,top5,T1212/T1212TS235_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS235_3.pdb,308987,44a00870244ca05f,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
163,T1212TS235_4,T1212,235,4,top5,T1212/T1212TS235_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS235_4.pdb,309127,f8b8945566ffa742,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
164,T1212TS235_5,T1212,235,5,top5,T1212/T1212TS235_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS235_5.pdb,309069,2d25d03f6e3c2281,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
165,T1212TS241_1,T1212,241,1,model1,T1212/T1212TS241_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS241_1.pdb,309144,647b03ebc582f22c,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
