path	bucket	responsibility	caller_surface	duplicate_dead_code_risk	monolith_risk	external_dependency_risk	product_path	tested_path	risk_flags
tools/accounting/build_casp_archive_structure_regression_results.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cath_diversity_split.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cath_noise_augmentation.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cathepsin_k_launch_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cathepsin_k_live_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cathepsin_k_render_suite.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cathepsin_k_result_review.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cathepsin_k_result_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cathepsin_k_run_record.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_claim_inputs_from_openmm_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_completion_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_execution_approval_dossier.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_execution_approval_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_execution_completion_evidence.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_operations_surface_contract.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_payload_manifest_lock.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_postcheck_contract.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_snapshot_artifacts.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cleanup_snapshot_preflight.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_commercial_core_preservation_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_commercial_delivery_bundle.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_commercial_gap_closure_status.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_commercial_readiness_report.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_commercialization_gap_burndown.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_commercialization_readiness_report.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_commercialization_status_report.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cross_family_locked_decoy_shadow_comparison.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cross_family_locked_decoy_shadow_decision.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cross_family_locked_decoy_shadow_scaffold.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cross_family_residual_shadow_layer.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cross_family_residual_shadow_layer_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cross_family_residual_shell_spec.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cruzain_launch_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cruzain_live_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cruzain_render_suite.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cruzain_result_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_cruzain_run_record.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
